,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Withdrew No MT,Dropped no MT,Dropped no Fin,Final Grade Number,Mid Term Grade Number
72745,72745,Registered,MUS,23241,KC,C-,B-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,1.7,2.7
72746,72746,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72747,72747,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72748,72748,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72749,72749,Admin Withdrawn,MUS,23241,KC,NF,,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,0.0,
72750,72750,Registered,MUS,23241,KC,C+,C+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.3,2.3
72751,72751,Registered,MUS,23241,KC,F,B-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,0.0,2.7
72752,72752,Registered,MUS,23241,KC,A,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,3.3
72753,72753,Registered,MUS,23241,KC,A,C-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,1.7
72754,72754,Registered,MUS,23241,KC,SF,F,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,0.0,0.0
72755,72755,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72756,72756,Registered,MUS,23241,KC,A-,B,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,3.0
72757,72757,Registered,MUS,23241,KC,A-,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,3.7
72758,72758,Registered,MUS,23241,KC,B,B+,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,3.0,3.3
72759,72759,Admin Dropped,MUS,23241,KC,DR,DR,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,True,True,,
72760,72760,Registered,MUS,23241,KC,B,B,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,3.0
72761,72761,Registered,MUS,23241,KC,B+,A-,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.3,3.7
72762,72762,Registered,MUS,23241,KC,A,,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,
72763,72763,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72764,72764,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72765,72765,Registered,MUS,23241,KC,B,B,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,3.0
72766,72766,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72767,72767,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72768,72768,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72769,72769,Registered,MUS,23241,KC,A,A-,MUS,COMM,Fall 2023,FR,MUS 23241,CCI,CotA,False,False,False,4.0,3.7
72770,72770,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72771,72771,Registered,MUS,23241,KC,C-,B,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,1.7,3.0
72772,72772,Registered,MUS,23241,KC,F,,MUS,COMM,Fall 2023,SR,MUS 23241,CCI,CotA,False,False,False,0.0,
72773,72773,Registered,MUS,23241,KC,B-,C,MUS,COMA,Fall 2023,SO,MUS 23241,CAED,CotA,False,False,False,2.7,2.0
72774,72774,Registered,MUS,23241,KC,A,B,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,3.0
72775,72775,Registered,MUS,23241,KC,B-,C-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.7,1.7
72776,72776,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72777,72777,Registered,MUS,23241,KC,B+,A,MUS,COMM,Fall 2023,SO,MUS 23241,CCI,CotA,False,False,False,3.3,4.0
72778,72778,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72779,72779,Registered,MUS,23241,KC,A-,B,MUS,OTH,Fall 2023,SR,MUS 23241,Other,CotA,False,False,False,3.7,3.0
72780,72780,Registered,MUS,23241,KC,C,B,MUS,ADV,Fall 2023,SO,MUS 23241,CCI,CotA,False,False,False,2.0,3.0
72781,72781,Registered,MUS,23241,KC,B+,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.3,3.3
72782,72782,Registered,MUS,23241,KC,B+,A-,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.3,3.7
72783,72783,Registered,MUS,23241,KC,A-,B,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,3.0
72784,72784,Registered,MUS,23241,KC,A,B-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,2.7
72785,72785,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72786,72786,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72787,72787,Registered,MUS,23241,KC,B+,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.3,4.0
72788,72788,Registered,MUS,23241,KC,B+,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.3,4.0
72789,72789,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72790,72790,Registered,MUS,23241,KC,A,A-,MUS,JNL,Fall 2023,SO,MUS 23241,CCI,CotA,False,False,False,4.0,3.7
72791,72791,Stopped Attending - Failed,MUS,23241,KC,W,W,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,True,False,False,0.0,0.0
72792,72792,Registered,MUS,23241,KC,B,A-,MUS,DMP,Fall 2023,FR,MUS 23241,CCI,CotA,False,False,False,3.0,3.7
72793,72793,Registered,MUS,23241,KC,C+,B+,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,2.3,3.3
72794,72794,Registered,MUS,23241,KC,B,F,MUS,FM,Fall 2023,SO,MUS 23241,CotA,CotA,False,False,False,3.0,0.0
72795,72795,Registered,MUS,23241,KC,C,C,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.0,2.0
72796,72796,Registered,MUS,23241,KC,C+,F,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,2.3,0.0
72797,72797,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72798,72798,Registered,MUS,23241,KC,A,,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,
72799,72799,Registered,MUS,23241,KC,B,A,MUS,OTH,Fall 2023,SR,MUS 23241,Other,CotA,False,False,False,3.0,4.0
72800,72800,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72801,72801,Registered,MUS,23241,KC,B-,B,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.7,3.0
72802,72802,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72803,72803,Registered,MUS,23241,KC,F,F,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,0.0,0.0
72804,72804,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72805,72805,Registered,MUS,23241,KC,C,B-,MUS,ID,Fall 2023,JR,MUS 23241,CAED,CotA,False,False,False,2.0,2.7
72806,72806,Registered,MUS,23241,KC,B,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,3.7
72807,72807,Registered,MUS,23241,KC,B,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,4.0
72808,72808,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72809,72809,Registered,MUS,23241,KC,B+,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.3,4.0
72810,72810,Registered,MUS,23241,KC,B,F,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.0,0.0
72811,72811,Registered,MUS,23241,KC,A,A-,MUS,COMM,Fall 2023,JR,MUS 23241,CCI,CotA,False,False,False,4.0,3.7
72812,72812,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72813,72813,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72814,72814,Registered,MUS,23241,KC,B-,B+,MUS,THEA,Fall 2023,JR,MUS 23241,CotA,CotA,False,False,False,2.7,3.3
72815,72815,Registered,MUS,23241,KC,IN,C-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,,1.7
72816,72816,Registered,MUS,23241,KC,A-,A,MUS,THEA,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,3.7,4.0
72817,72817,Registered,MUS,23241,KC,F,,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,0.0,
72818,72818,Registered,MUS,23241,KC,F,F,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,0.0,0.0
72819,72819,Registered,MUS,23241,KC,C,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.0,3.3
72820,72820,Registered,MUS,23241,KC,S,S,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72821,72821,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72822,72822,Registered,MUS,23241,KC,A,A,MUS,FM,Fall 2023,SO,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72823,72823,Registered,MUS,23241,KC,B+,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.3,3.7
72824,72824,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72825,72825,Registered,MUS,23241,KC,A,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,3.7
72826,72826,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72827,72827,Stopped Attending - Failed,MUS,23241,KC,W,W,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,True,False,False,0.0,0.0
72828,72828,Registered,MUS,23241,KC,S,S,MUS,FM,Fall 2023,SO,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72829,72829,Registered,MUS,23241,KC,B-,B-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.7,2.7
72830,72830,Registered,MUS,23241,KC,A-,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,3.7
72831,72831,Registered,MUS,23241,KC,B+,C,MUS,EMAT,Fall 2023,SO,MUS 23241,CCI,CotA,False,False,False,3.3,2.0
72832,72832,Registered,MUS,23241,KC,A-,A,MUS,ARTE,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,3.7,4.0
72833,72833,Registered,MUS,23241,KC,D+,F,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,1.3,0.0
72834,72834,Registered,MUS,23241,KC,A-,,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,
72835,72835,Registered,MUS,23241,KC,B+,A,MUS,FD,Fall 2023,SO,MUS 23241,CotA,CotA,False,False,False,3.3,4.0
72836,72836,Registered,MUS,23241,KC,A,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,3.7
72837,72837,Std Dropped,MUS,23241,KC,DR,DR,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,True,True,,
72838,72838,Registered,MUS,23241,KC,A-,B+,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,3.3
72839,72839,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72840,72840,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72841,72841,Registered,MUS,23241,KC,A,B+,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,3.3
72842,72842,Registered,MUS,23241,KC,A,A,MUS,COMM,Fall 2023,JR,MUS 23241,CCI,CotA,False,False,False,4.0,4.0
72843,72843,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72844,72844,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72845,72845,Registered,MUS,23241,KC,A,B,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,4.0,3.0
72846,72846,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72847,72847,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72848,72848,Registered,MUS,23241,KC,F,C-,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,0.0,1.7
72849,72849,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72850,72850,Registered,MUS,23241,KC,C+,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.3,3.3
72851,72851,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72852,72852,Registered,MUS,23241,KC,B+,B,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.3,3.0
72853,72853,Registered,MUS,23241,KC,B,B,MUS,OTH,Fall 2023,SR,MUS 23241,Other,CotA,False,False,False,3.0,3.0
72854,72854,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72855,72855,Registered,MUS,23241,KC,B-,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.7,3.3
72856,72856,Registered,MUS,23241,KC,A,A,MUS,COMM,Fall 2023,SO,MUS 23241,CCI,CotA,False,False,False,4.0,4.0
72857,72857,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72858,72858,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72859,72859,Registered,MUS,23241,KC,A-,,MUS,JNL,Fall 2023,SO,MUS 23241,CCI,CotA,False,False,False,3.7,
72860,72860,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72861,72861,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72862,72862,Registered,MUS,23241,KC,A,A,MUS,FM,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72863,72863,Registered,MUS,23241,KC,B,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,4.0
72864,72864,Registered,MUS,23241,KC,B+,B+,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,3.3,3.3
72865,72865,Registered,MUS,23241,KC,B-,B-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.7,2.7
72866,72866,Registered,MUS,23241,KC,A,,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,
72867,72867,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72868,72868,Registered,MUS,23241,KC,A,B+,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,3.3
72869,72869,Stopped Attending - Failed,MUS,23241,KC,W,B,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,0.0,3.0
72870,72870,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72871,72871,Registered,MUS,23241,KC,B,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,3.3
72872,72872,Admin Dropped,MUS,23241,KC,DR,DR,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,True,True,,
72873,72873,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72874,72874,Registered,MUS,23241,KC,A,A,MUS,TDTP,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72875,72875,Registered,MUS,23241,KC,B,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,3.3
72876,72876,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72877,72877,Registered,MUS,23241,KC,B-,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.7,3.7
72878,72878,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72879,72879,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72880,72880,Std Dropped,MUS,23241,KC,DR,DR,MUS,EMAT,Fall 2023,SO,MUS 23241,CCI,CotA,False,True,True,,
72881,72881,Registered,MUS,23241,KC,D,B,MUS,FM,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,1.0,3.0
72882,72882,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72883,72883,Registered,MUS,23241,KC,C,D+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.0,1.3
72884,72884,Registered,MUS,23241,KC,B+,A-,MUS,FM,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,3.3,3.7
72885,72885,Registered,MUS,23241,KC,A,A,MUS,MUS,Fall 2023,SO,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72886,72886,Registered,MUS,23241,KC,A-,,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,
72887,72887,Registered,MUS,23241,KC,A,A,MUS,FM,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72888,72888,Registered,MUS,23241,KC,A,A,MUS,FM,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72889,72889,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72890,72890,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72891,72891,Stopped Attending - Failed,MUS,23241,KC,W,C+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,0.0,2.3
72892,72892,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72893,72893,Registered,MUS,23241,KC,B,F,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,0.0
72894,72894,Registered,MUS,23241,KC,A-,B,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,3.0
72895,72895,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72896,72896,Registered,MUS,23241,KC,B-,,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.7,
72897,72897,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72898,72898,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72899,72899,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72900,72900,Registered,MUS,23241,KC,S,S,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72901,72901,Registered,MUS,23241,KC,B,B,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,3.0
72902,72902,Admin Dropped,MUS,23241,KC,DR,DR,MUS,VCD,Fall 2023,FR,MUS 23241,CCI,CotA,False,True,True,,
72903,72903,Registered,MUS,23241,KC,A-,A,MUS,FM,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,3.7,4.0
72904,72904,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72905,72905,Never Attended - Failed,MUS,23241,KC,D,F,MUS,ARTE,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,1.0,0.0
72906,72906,Registered,MUS,23241,KC,B,B+,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,3.3
72907,72907,Registered,MUS,23241,KC,D,A,MUS,THEA,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,1.0,4.0
72908,72908,Registered,MUS,23241,KC,A,,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,
72909,72909,Registered,MUS,23241,KC,D+,F,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,1.3,0.0
72910,72910,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72911,72911,Registered,MUS,23241,KC,B,C,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,3.0,2.0
72912,72912,Registered,MUS,23241,KC,A,A-,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,3.7
72913,72913,Registered,MUS,23241,KC,B+,,MUS,THEA,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,3.3,
72914,72914,Registered,MUS,23241,KC,A,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,4.0,3.7
72915,72915,Registered,MUS,23241,KC,A,A,MUS,FM,Fall 2023,JR,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72916,72916,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72917,72917,Registered,MUS,23241,KC,B,B,MUS,FM,Fall 2023,FR,MUS 23241,CotA,CotA,False,False,False,3.0,3.0
72918,72918,Registered,MUS,23241,KC,B+,A-,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.3,3.7
72919,72919,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72920,72920,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72921,72921,Registered,MUS,23241,KC,A-,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,4.0
72922,72922,Registered,MUS,23241,KC,A,A-,MUS,OTH,Fall 2023,SR,MUS 23241,Other,CotA,False,False,False,4.0,3.7
72923,72923,Registered,MUS,23241,KC,F,C-,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,0.0,1.7
72924,72924,Registered,MUS,23241,KC,B,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.0,4.0
72925,72925,Registered,MUS,23241,KC,B+,B+,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,3.3,3.3
72926,72926,Registered,MUS,23241,KC,A-,A,MUS,JNL,Fall 2023,SO,MUS 23241,CCI,CotA,False,False,False,3.7,4.0
72927,72927,Registered,MUS,23241,KC,B+,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.3,4.0
72928,72928,Registered,MUS,23241,KC,A-,B+,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,3.3
72929,72929,Registered,MUS,23241,KC,C+,B,MUS,SART,Fall 2023,SR,MUS 23241,CotA,CotA,False,False,False,2.3,3.0
72930,72930,Registered,MUS,23241,KC,C,B,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,2.0,3.0
72931,72931,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,JR,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72932,72932,Registered,MUS,23241,KC,A-,B,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,3.7,3.0
72933,72933,Registered,MUS,23241,KC,C,A-,MUS,OTH,Fall 2023,FR,MUS 23241,Other,CotA,False,False,False,2.0,3.7
72934,72934,Registered,MUS,23241,KC,B+,B,MUS,COMA,Fall 2023,SO,MUS 23241,CAED,CotA,False,False,False,3.3,3.0
72935,72935,Registered,MUS,23241,KC,B-,B-,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,2.7,2.7
72936,72936,Registered,MUS,23241,KC,A,A,MUS,MUS,Fall 2023,SO,MUS 23241,CotA,CotA,False,False,False,4.0,4.0
72937,72937,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72938,72938,Registered,MUS,23241,KC,B,A-,MUS,ARTH,Fall 2023,JR,MUS 23241,CotA,CotA,False,False,False,3.0,3.7
72939,72939,Registered,MUS,23241,KC,A,A,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,4.0
72940,72940,Registered,MUS,23241,KC,A,B,MUS,OTH,Fall 2023,SO,MUS 23241,Other,CotA,False,False,False,4.0,3.0
