,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class
65487,RW,MDJ,28984,KC,A,A,MDJ,JNL,202380,SO
65488,RW,MDJ,28984,KC,C+,B,MDJ,OTH,202380,SO
65489,RW,MDJ,28984,KC,C-,B-,MDJ,OTH,202380,SO
65490,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202380,JR
65491,RW,MDJ,28984,KC,A-,A,MDJ,PR,202380,SO
65492,RW,MDJ,28984,KC,A,A,MDJ,FM,202380,JR
65493,RW,MDJ,28984,KC,A,,MDJ,COMM,202380,JR
65494,RW,MDJ,28984,KC,A,A,MDJ,OTH,202380,SO
65495,RW,MDJ,28984,KC,A,A-,MDJ,PR,202380,SO
65496,RW,MDJ,28984,KC,A-,A-,MDJ,JNL,202380,SO
65497,RW,MDJ,28984,KC,A,A,MDJ,FM,202380,JR
65498,RW,MDJ,28984,KC,A,A,MDJ,OTH,202380,SO
65499,RW,MDJ,28984,KC,B,A,MDJ,FM,202380,SO
65500,RW,MDJ,28984,KC,B,A-,MDJ,JNL,202380,FR
65501,RW,MDJ,28984,KC,A,A-,MDJ,JNL,202380,FR
65502,RW,MDJ,28984,KC,B+,B+,MDJ,JNL,202380,SO
65503,RW,MDJ,28984,KC,A,A,MDJ,JNL,202380,FR
65504,RW,MDJ,28984,KC,B+,B-,MDJ,OTH,202380,JR
65505,RW,MDJ,28984,KC,B+,B+,MDJ,JNL,202380,FR
65506,RW,MDJ,28984,KC,A,A,MDJ,JNL,202380,SO
65507,RW,MDJ,28984,KC,F,C,MDJ,JNL,202380,FR
65508,RW,MDJ,28984,KC,A,A,MDJ,JNL,202380,FR
65509,RW,MDJ,28984,KC,C+,B+,MDJ,DMP,202380,FR
65510,RW,MDJ,28984,KC,F,D+,MDJ,JNL,202380,FR
65511,RW,MDJ,28984,KC,A,A,MDJ,JNL,202380,FR
65512,RW,MDJ,28984,KC,C,C,MDJ,JNL,202380,FR
65513,RW,MDJ,28984,KC,B+,C,MDJ,JNL,202380,JR
65514,RW,MDJ,28984,KC,A-,,MDJ,JNL,202380,FR
65515,RW,MDJ,28984,KC,C,,MDJ,JNL,202380,FR
65516,RW,MDJ,28984,KC,D,A-,MDJ,COMM,202380,FR
65517,RW,MDJ,28984,KC,C-,B-,MDJ,JNL,202380,FR
65518,RW,MDJ,28984,KC,B,B,MDJ,PR,202410,SO
65519,RW,MDJ,28984,KC,B-,A-,MDJ,OTH,202410,JR
65520,RW,MDJ,28984,KC,A-,A-,MDJ,JNL,202410,FR
65521,RW,MDJ,28984,KC,A,A-,MDJ,ADV,202410,JR
65522,RW,MDJ,28984,KC,A,C,MDJ,PR,202410,FR
65523,RW,MDJ,28984,KC,A,A,MDJ,OTH,202410,SO
65524,RW,MDJ,28984,KC,C+,D,MDJ,FM,202410,JR
65525,RW,MDJ,28984,KC,B+,,MDJ,FM,202410,JR
65526,RW,MDJ,28984,KC,D,D,MDJ,OTH,202410,SR
65527,RW,MDJ,28984,KC,B,C,MDJ,FM,202410,SO
65528,RW,MDJ,28984,KC,B-,B,MDJ,OTH,202410,SO
65529,RW,MDJ,28984,KC,A,A-,MDJ,OTH,202410,JR
65530,RW,MDJ,28984,KC,B,,MDJ,OTH,202410,GR
65531,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,SR
65532,RW,MDJ,28984,KC,A-,A-,MDJ,COMM,202410,SO
65533,RW,MDJ,28984,KC,B,A,MDJ,OTH,202410,SO
65534,RW,MDJ,28984,KC,B,,MDJ,FM,202410,SR
65535,RW,MDJ,28984,KC,A,A-,MDJ,FM,202410,SO
65536,SF,MDJ,28984,KC,SF,B+,MDJ,FM,202410,SR
65537,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,JR
65538,RW,MDJ,28984,KC,XF,B-,MDJ,OTH,202410,SR
65539,RW,MDJ,28984,KC,C+,B+,MDJ,FM,202410,SO
65540,W8,MDJ,28984,KC,,,MDJ,FM,202410,JR
65541,RW,MDJ,28984,KC,B+,C,MDJ,JNL,202410,JR
65542,RW,MDJ,28984,KC,B,B,MDJ,FM,202410,JR
65543,RW,MDJ,28984,KC,B,B+,MDJ,FM,202410,JR
65544,RW,MDJ,28984,KC,A-,A-,MDJ,PR,202410,SO
65545,WW,MDJ,28984,KC,W,F,MDJ,FM,202410,JR
65546,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,SR
65547,RW,MDJ,28984,KC,A,,MDJ,PR,202410,JR
65548,RW,MDJ,28984,KC,B,B,MDJ,FM,202410,SR
65549,RW,MDJ,28984,KC,F,F,MDJ,FM,202410,SO
65550,WW,MDJ,28984,KC,W,,MDJ,FM,202410,SO
65551,RW,MDJ,28984,KC,C,,MDJ,PR,202410,JR
65552,RW,MDJ,28984,KC,A-,B-,MDJ,OTH,202410,SR
65553,RW,MDJ,28984,KC,A,B-,MDJ,FM,202410,JR
65554,RW,MDJ,28984,KC,B,A,MDJ,JNL,202410,SO
65555,RW,MDJ,28984,KC,A-,B-,MDJ,OTH,202410,JR
65556,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,JR
65557,RW,MDJ,28984,KC,F,A-,MDJ,COMM,202410,SO
65558,RW,MDJ,28984,KC,B+,B+,MDJ,PR,202410,SO
65559,RW,MDJ,28984,KC,A,A-,MDJ,COMM,202410,JR
65560,RW,MDJ,28984,KC,B,B,MDJ,FM,202410,SR
65561,SF,MDJ,28984,KC,SF,B,MDJ,PR,202410,SO
65562,RW,MDJ,28984,KC,A-,A,MDJ,FM,202410,SR
65563,RW,MDJ,28984,KC,A,A,MDJ,OTH,202410,SO
65564,RW,MDJ,28984,KC,B,A,MDJ,FM,202410,SR
65565,RW,MDJ,28984,KC,B-,A,MDJ,COMM,202410,SO
65566,RW,MDJ,28984,KC,B,A-,MDJ,JNL,202410,SR
65567,RW,MDJ,28984,KC,A,A-,MDJ,FM,202410,SR
65568,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,SR
65569,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,JR
65570,RW,MDJ,28984,KC,B,A,MDJ,MUT,202410,JR
65571,RW,MDJ,28984,KC,C-,D,MDJ,FM,202410,JR
65572,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,JR
65573,RW,MDJ,28984,KC,,A,MDJ,OTH,202410,SO
65574,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,JR
65575,RW,MDJ,28984,KC,C+,,MDJ,COMM,202410,JR
65576,RW,MDJ,28984,KC,B-,F,MDJ,COMM,202410,SO
65577,RW,MDJ,28984,KC,A-,A-,MDJ,OTH,202410,SR
65578,RW,MDJ,28984,KC,A-,A-,MDJ,FM,202410,SO
65579,RW,MDJ,28984,KC,F,D,MDJ,COMM,202410,JR
65580,RW,MDJ,28984,KC,A,A,MDJ,OTH,202410,SO
65581,RW,MDJ,28984,KC,A,,MDJ,JNL,202410,FR
65582,RW,MDJ,28984,KC,A,B-,MDJ,FM,202410,SR
65583,RW,MDJ,28984,KC,B,,MDJ,FM,202410,JR
65584,RW,MDJ,28984,KC,C+,,MDJ,FM,202410,JR
65585,RW,MDJ,28984,KC,B-,C,MDJ,OTH,202410,SR
65586,RW,MDJ,28984,KC,B+,B,MDJ,OTH,202410,SO
65587,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,SO
65588,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,SO
65589,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202410,FR
65590,RW,MDJ,28984,KC,B+,A,MDJ,OTH,202410,SR
65591,RW,MDJ,28984,KC,A-,B+,MDJ,JNL,202410,SO
65592,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,JR
65593,RW,MDJ,28984,KC,A,A,MDJ,DMP,202410,SO
65594,RW,MDJ,28984,KC,A,,MDJ,FM,202410,JR
65595,RW,MDJ,28984,KC,A,,MDJ,COMM,202410,JR
65596,RW,MDJ,28984,KC,B+,A,MDJ,FD,202410,SO
65597,WW,MDJ,28984,KC,W,F,MDJ,FM,202410,SO
65598,RW,MDJ,28984,KC,B+,A,MDJ,FM,202410,SO
65599,RW,MDJ,28984,KC,B+,B,MDJ,OTH,202410,SR
65600,RW,MDJ,28984,KC,B,C,MDJ,OTH,202410,SO
65601,RW,MDJ,28984,KC,A-,A,MDJ,ADV,202410,SO
65602,WW,MDJ,28984,KC,W,,MDJ,OTH,202410,SO
65603,RW,MDJ,28984,KC,A-,A,MDJ,FM,202410,SR
65604,RW,MDJ,28984,KC,C-,C,MDJ,JNL,202410,SO
65605,RW,MDJ,28984,KC,A-,C,MDJ,OTH,202410,SR
65606,RW,MDJ,28984,KC,B-,A,MDJ,OTH,202410,SO
65607,RW,MDJ,28984,KC,A,A,MDJ,FM,202410,SO
65608,WW,MDJ,28984,KC,W,,MDJ,OTH,202410,JR
65609,RW,MDJ,28984,KC,A,A,MDJ,OTH,202410,JR
65610,RW,MDJ,28984,KC,A-,B+,MDJ,OTH,202410,SO
65611,RW,MDJ,28984,KC,C+,B-,MDJ,FD,202410,JR
65612,RW,MDJ,28984,KC,B+,B,MDJ,PR,202410,FR
65613,RW,MDJ,28984,KC,A,A,MDJ,OTH,202410,FR
65614,RW,MDJ,28984,KC,B,B,MDJ,OTH,202410,SO
65615,RW,MDJ,28984,KC,XF,A-,MDJ,PR,202410,FR
65616,RW,MDJ,28984,KC,A,,MDJ,PR,202410,SO
65617,RW,MDJ,28984,KC,A,A,MDJ,JNL,202410,SO
65618,RW,MDJ,28984,KC,A,A,MDJ,ADV,202410,JR
65619,RW,MDJ,28984,KC,B,,MDJ,JNL,202410,FR
65620,RW,MDJ,28984,KC,A-,B+,MDJ,JNL,202410,FR
65621,DD,MDJ,28984,KC,,,MDJ,FM,202410,SO
65622,RW,MDJ,28984,KC,B+,B,MDJ,JNL,202410,SO
65623,RW,MDJ,28984,KC,B,B+,MDJ,COMM,202410,JR
65624,RW,MDJ,28984,KC,B+,C+,MDJ,FM,202410,JR
65625,RW,MDJ,28984,KC,C,B,MDJ,JNL,202410,JR
65626,RW,MDJ,28984,KC,D+,,MDJ,FM,202410,JR
65627,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,JR
65628,RW,MDJ,28984,KC,A,,MDJ,JNL,202480,SO
65629,RW,MDJ,28984,KC,A,A,MDJ,COMM,202480,SO
65630,RW,MDJ,28984,KC,A-,B+,MDJ,PR,202480,FR
65631,RW,MDJ,28984,KC,A,B,MDJ,DMP,202480,JR
65632,RW,MDJ,28984,KC,A,A,MDJ,COMM,202480,SO
65633,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,SO
65634,RW,MDJ,28984,KC,B+,B,MDJ,DMP,202480,SO
65635,RW,MDJ,28984,KC,B+,B+,MDJ,PR,202480,FR
65636,RW,MDJ,28984,KC,A-,A,MDJ,OTH,202480,JR
65637,RW,MDJ,28984,KC,B,C+,MDJ,JNL,202480,FR
65638,RW,MDJ,28984,KC,A-,A,MDJ,OTH,202480,SR
65639,RW,MDJ,28984,KC,C+,B+,MDJ,PR,202480,FR
65640,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,JR
65641,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,FR
65642,RW,MDJ,28984,KC,C,C-,MDJ,JNL,202480,FR
65643,RW,MDJ,28984,KC,D+,A-,MDJ,JNL,202480,FR
65644,RW,MDJ,28984,KC,A,,MDJ,PR,202480,FR
65645,RW,MDJ,28984,KC,A,,MDJ,JNL,202480,JR
65646,RW,MDJ,28984,KC,B,A,MDJ,DMP,202480,SO
65647,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202480,FR
65648,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202480,JR
65649,RW,MDJ,28984,KC,A,A-,MDJ,JNL,202480,FR
65650,RW,MDJ,28984,KC,F,D,MDJ,FM,202480,SO
65651,RW,MDJ,28984,KC,A,B,MDJ,JNL,202480,FR
65652,RW,MDJ,28984,KC,A-,C+,MDJ,JNL,202480,SO
65653,RW,MDJ,28984,KC,A,A-,MDJ,COMM,202480,FR
65654,WW,MDJ,28984,KC,W,A,MDJ,DMP,202480,FR
65655,RW,MDJ,28984,KC,F,B+,MDJ,JNL,202480,FR
65656,RW,MDJ,28984,KC,S,S,MDJ,OTH,202480,SO
65657,RW,MDJ,28984,KC,D,,MDJ,JNL,202480,SO
65658,RW,MDJ,28984,KC,D+,F,MDJ,JNL,202480,FR
65659,RW,MDJ,28984,KC,B,B,MDJ,JNL,202480,FR
65660,RW,MDJ,28984,KC,A,B,MDJ,DMP,202480,FR
65661,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,SO
65662,RW,MDJ,28984,KC,B,A,MDJ,ADV,202480,SR
65663,RW,MDJ,28984,KC,A-,A-,MDJ,JNL,202480,JR
65664,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,FR
65665,RW,MDJ,28984,KC,A,A,MDJ,COMM,202480,SO
65666,R2,MDJ,28984,KC,A,,MDJ,JNL,202480,FR
65667,RW,MDJ,28984,KC,D,D,MDJ,COMM,202480,JR
65668,RW,MDJ,28984,KC,A-,A,MDJ,FM,202480,JR
65669,RW,MDJ,28984,KC,B+,A-,MDJ,FM,202480,SR
65670,RW,MDJ,28984,KC,A-,A-,MDJ,FM,202480,SR
65671,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,FR
65672,RW,MDJ,28984,KC,A,A-,MDJ,OTH,202480,SO
65673,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,SR
65674,RW,MDJ,28984,KC,A-,B+,MDJ,FM,202480,SR
65675,RW,MDJ,28984,KC,B-,C-,MDJ,PR,202480,JR
65676,RW,MDJ,28984,KC,A-,B-,MDJ,OTH,202480,JR
65677,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,JR
65678,RW,MDJ,28984,KC,A,A-,MDJ,OTH,202480,JR
65679,RW,MDJ,28984,KC,B-,A-,MDJ,OTH,202480,JR
65680,RW,MDJ,28984,KC,B-,A,MDJ,OTH,202480,SR
65681,RW,MDJ,28984,KC,D+,C-,MDJ,COMM,202480,JR
65682,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,SO
65683,RW,MDJ,28984,KC,C,F,MDJ,OTH,202480,JR
65684,RW,MDJ,28984,KC,B+,B,MDJ,FM,202480,JR
65685,W8,MDJ,28984,KC,,,MDJ,COMM,202480,JR
65686,RW,MDJ,28984,KC,C,C+,MDJ,PR,202480,JR
65687,SF,MDJ,28984,KC,SF,F,MDJ,FM,202480,JR
65688,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,FR
65689,RW,MDJ,28984,KC,B+,B+,MDJ,OTH,202480,SR
65690,RW,MDJ,28984,KC,C,B,MDJ,OTH,202480,JR
65691,RW,MDJ,28984,KC,A,A,MDJ,PR,202480,JR
65692,RW,MDJ,28984,KC,A,A-,MDJ,FM,202480,SO
65693,RW,MDJ,28984,KC,A,B+,MDJ,PR,202480,SO
65694,RW,MDJ,28984,KC,C,A,MDJ,PR,202480,FR
65695,RW,MDJ,28984,KC,A-,B+,MDJ,OTH,202480,SR
65696,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,SO
65697,RW,MDJ,28984,KC,C,F,MDJ,FM,202480,SR
65698,RW,MDJ,28984,KC,A-,A-,MDJ,OTH,202480,FR
65699,WW,MDJ,28984,KC,W,,MDJ,ADV,202480,SR
65700,RW,MDJ,28984,KC,F,A,MDJ,OTH,202480,JR
65701,RA,MDJ,28984,KC,AU,,MDJ,OTH,202480,JR
65702,RW,MDJ,28984,KC,B,C,MDJ,FM,202480,SR
65703,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,SR
65704,RW,MDJ,28984,KC,A,,MDJ,PR,202480,FR
65705,RW,MDJ,28984,KC,B-,B-,MDJ,DMP,202480,JR
65706,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,JR
65707,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202480,FR
65708,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,SR
65709,RW,MDJ,28984,KC,A,A-,MDJ,OTH,202480,JR
65710,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202480,FR
65711,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,SO
65712,RW,MDJ,28984,KC,C+,C+,MDJ,JNL,202480,SO
65713,RW,MDJ,28984,KC,A,A,MDJ,PR,202480,FR
65714,RW,MDJ,28984,KC,A,,MDJ,COMM,202480,JR
65715,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,SR
65716,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,SR
65717,RW,MDJ,28984,KC,B,B,MDJ,OTH,202480,SO
65718,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,FR
65719,RW,MDJ,28984,KC,A,A-,MDJ,PR,202480,SO
65720,RW,MDJ,28984,KC,A,,MDJ,OTH,202480,SR
65721,RW,MDJ,28984,KC,B,B-,MDJ,COMM,202480,JR
65722,RW,MDJ,28984,KC,A,A-,MDJ,PR,202480,JR
65723,RW,MDJ,28984,KC,A,B,MDJ,COMM,202480,SO
65724,RW,MDJ,28984,KC,C-,A,MDJ,JNL,202480,SO
65725,RW,MDJ,28984,KC,A,,MDJ,OTH,202480,SO
65726,RW,MDJ,28984,KC,B+,C+,MDJ,OTH,202480,FR
65727,RW,MDJ,28984,KC,B-,C-,MDJ,OTH,202480,FR
65728,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,SO
65729,RW,MDJ,28984,KC,F,,MDJ,OTH,202480,JR
65730,RW,MDJ,28984,KC,A,,MDJ,PR,202480,SO
65731,RW,MDJ,28984,KC,B,F,MDJ,JNL,202480,FR
65732,RW,MDJ,28984,KC,D,B-,MDJ,FM,202480,JR
65733,RW,MDJ,28984,KC,B+,A,MDJ,FM,202480,SR
65734,RW,MDJ,28984,KC,A,B+,MDJ,COMM,202480,JR
65735,RW,MDJ,28984,KC,B+,A,MDJ,PR,202480,JR
65736,RW,MDJ,28984,KC,A,B,MDJ,FM,202480,SO
65737,RW,MDJ,28984,KC,A-,B+,MDJ,FM,202480,SR
65738,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202480,FR
65739,RW,MDJ,28984,KC,B,C-,MDJ,OTH,202480,SO
65740,WW,MDJ,28984,KC,W,,MDJ,ADV,202480,JR
65741,RW,MDJ,28984,KC,C,,MDJ,PR,202480,FR
65742,RW,MDJ,28984,KC,A-,A-,MDJ,FM,202480,SO
65743,RW,MDJ,28984,KC,A,A,MDJ,PR,202480,SO
65744,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,JR
65745,RW,MDJ,28984,KC,C-,F,MDJ,OTH,202480,JR
65746,RW,MDJ,28984,KC,C,B,MDJ,JNL,202480,FR
65747,RW,MDJ,28984,KC,C,D,MDJ,JNL,202480,SR
65748,RW,MDJ,28984,KC,B+,A,MDJ,OTH,202480,JR
65749,SF,MDJ,28984,KC,SF,F,MDJ,OTH,202480,JR
65750,RW,MDJ,28984,KC,A-,B,MDJ,FM,202480,SR
65751,NF,MDJ,28984,KC,NF,,MDJ,FM,202480,FR
65752,RW,MDJ,28984,KC,B,B,MDJ,FM,202480,JR
65753,RW,MDJ,28984,KC,A-,A-,MDJ,FM,202480,JR
65754,RW,MDJ,28984,KC,A-,A,MDJ,PR,202480,FR
65755,R2,MDJ,28984,KC,A,A,MDJ,JNL,202480,FR
65756,RW,MDJ,28984,KC,,B,MDJ,JNL,202480,FR
65757,RW,MDJ,28984,KC,A,A,MDJ,FM,202480,FR
65758,RW,MDJ,28984,KC,B,A,MDJ,OTH,202480,SO
65759,RW,MDJ,28984,KC,A,A,MDJ,PR,202480,JR
65760,RW,MDJ,28984,KC,A-,A,MDJ,FM,202480,JR
65761,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,JR
65762,RW,MDJ,28984,KC,B,,MDJ,FM,202480,SO
65763,RW,MDJ,28984,KC,B,B,MDJ,JNL,202480,FR
65764,RW,MDJ,28984,KC,D+,B,MDJ,FM,202480,SR
65765,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,JR
65766,RW,MDJ,28984,KC,A-,B+,MDJ,PR,202480,SO
65767,SF,MDJ,28984,KC,SF,,MDJ,VCD,202480,FR
65768,RW,MDJ,28984,KC,B+,A,MDJ,COMM,202480,SO
65769,RW,MDJ,28984,KC,C,B,MDJ,OTH,202480,JR
65770,RW,MDJ,28984,KC,B+,B-,MDJ,JNL,202480,FR
65771,RW,MDJ,28984,KC,A,A,MDJ,OTH,202480,SO
65772,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,JR
65773,RW,MDJ,28984,KC,A,A,MDJ,PR,202480,FR
65774,RW,MDJ,28984,KC,B-,D,MDJ,OTH,202480,SO
65775,RW,MDJ,28984,KC,B-,C+,MDJ,JNL,202480,FR
65776,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,SO
65777,RW,MDJ,28984,KC,A,A,MDJ,PR,202480,FR
65778,RW,MDJ,28984,KC,B,C+,MDJ,JNL,202480,FR
65779,RW,MDJ,28984,KC,A-,,MDJ,DMP,202480,FR
65780,RW,MDJ,28984,KC,C-,,MDJ,PR,202480,SO
65781,RW,MDJ,28984,KC,C,B-,MDJ,JNL,202480,FR
65782,RW,MDJ,28984,KC,A,B+,MDJ,PR,202480,SO
65783,RW,MDJ,28984,KC,A,A-,MDJ,OTH,202480,FR
65784,RW,MDJ,28984,KC,B+,B,MDJ,PR,202480,FR
65785,RW,MDJ,28984,KC,C,C,MDJ,JNL,202480,FR
65786,RW,MDJ,28984,KC,A-,A,MDJ,JNL,202480,JR
65787,RW,MDJ,28984,KC,A,A-,MDJ,FM,202480,SO
65788,RW,MDJ,28984,KC,A,A,MDJ,JNL,202480,FR
65789,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,JR
65790,RW,MDJ,28984,KC,C,C+,MDJ,OTH,202510,SR
65791,RW,MDJ,28984,KC,C+,A-,MDJ,ADV,202510,SR
65792,RW,MDJ,28984,KC,A,A,MDJ,OTH,202510,SO
65793,RW,MDJ,28984,KC,B+,A-,MDJ,PR,202510,SR
65794,RW,MDJ,28984,KC,B+,B,MDJ,FM,202510,SR
65795,RW,MDJ,28984,KC,D,B,MDJ,OTH,202510,SR
65796,RW,MDJ,28984,KC,C+,C,MDJ,OTH,202510,JR
65797,RW,MDJ,28984,KC,B,,MDJ,FM,202510,JR
65798,RW,MDJ,28984,KC,C+,A-,MDJ,JNL,202510,SO
65799,RW,MDJ,28984,KC,A,A,MDJ,PR,202510,SO
65800,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,JR
65801,RW,MDJ,28984,KC,F,D+,MDJ,FM,202510,JR
65802,RA,MDJ,28984,KC,AU,,MDJ,FM,202510,SO
65803,RW,MDJ,28984,KC,C+,C,MDJ,PR,202510,SO
65804,RW,MDJ,28984,KC,A-,C,MDJ,FM,202510,SR
65805,RW,MDJ,28984,KC,F,F,MDJ,OTH,202510,SO
65806,RW,MDJ,28984,KC,A,C,MDJ,PR,202510,SO
65807,RW,MDJ,28984,KC,D+,,MDJ,JNL,202510,SO
65808,RW,MDJ,28984,KC,B+,B-,MDJ,JNL,202510,SO
65809,RW,MDJ,28984,KC,A-,A-,MDJ,FM,202510,SR
65810,RW,MDJ,28984,KC,A-,A,MDJ,OTH,202510,FR
65811,RW,MDJ,28984,KC,C-,C-,MDJ,OTH,202510,SO
65812,RW,MDJ,28984,KC,A-,B,MDJ,JNL,202510,JR
65813,RW,MDJ,28984,KC,A-,A-,MDJ,OTH,202510,SO
65814,RW,MDJ,28984,KC,A,A,MDJ,COMM,202510,FR
65815,RW,MDJ,28984,KC,B-,B,MDJ,JNL,202510,JR
65816,RW,MDJ,28984,KC,A,B,MDJ,OTH,202510,SO
65817,RW,MDJ,28984,KC,B,,MDJ,OTH,202510,SO
65818,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,SO
65819,RW,MDJ,28984,KC,B,B-,MDJ,FM,202510,SO
65820,RW,MDJ,28984,KC,A-,D,MDJ,OTH,202510,SO
65821,RW,MDJ,28984,KC,A,A,MDJ,COMM,202510,SO
65822,RW,MDJ,28984,KC,B+,,MDJ,COMM,202510,FR
65823,RW,MDJ,28984,KC,A,A-,MDJ,FM,202510,SO
65824,RW,MDJ,28984,KC,A-,A,MDJ,PR,202510,JR
65825,RW,MDJ,28984,KC,A,A,MDJ,PR,202510,SO
65826,RW,MDJ,28984,KC,A,B,MDJ,COMM,202510,SO
65827,RW,MDJ,28984,KC,B+,B+,MDJ,JNL,202510,JR
65828,RW,MDJ,28984,KC,A,A,MDJ,PR,202510,SO
65829,RW,MDJ,28984,KC,C,C+,MDJ,FM,202510,SR
65830,RW,MDJ,28984,KC,A,A-,MDJ,FM,202510,SR
65831,RW,MDJ,28984,KC,A,,MDJ,COMM,202510,JR
65832,RW,MDJ,28984,KC,A-,A-,MDJ,JNL,202510,SO
65833,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,JR
65834,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,JR
65835,RW,MDJ,28984,KC,A-,,MDJ,DMP,202510,JR
65836,RW,MDJ,28984,KC,A-,B-,MDJ,OTH,202510,SO
65837,RW,MDJ,28984,KC,A-,A-,MDJ,FM,202510,JR
65838,RW,MDJ,28984,KC,A-,A,MDJ,DMP,202510,SR
65839,RW,MDJ,28984,KC,C,C,MDJ,OTH,202510,SO
65840,RW,MDJ,28984,KC,A,B+,MDJ,ADV,202510,JR
65841,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,SR
65842,RW,MDJ,28984,KC,B,B+,MDJ,OTH,202510,JR
65843,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,SR
65844,RW,MDJ,28984,KC,F,B,MDJ,FM,202510,JR
65845,RW,MDJ,28984,KC,B+,F,MDJ,VCD,202510,JR
65846,RW,MDJ,28984,KC,A,A,MDJ,OTH,202510,JR
65847,DD,MDJ,28984,KC,,,MDJ,DMP,202510,JR
65848,RW,MDJ,28984,KC,B-,B,MDJ,FM,202510,SR
65849,WW,MDJ,28984,KC,W,,MDJ,OTH,202510,SO
65850,RW,MDJ,28984,KC,B-,C+,MDJ,OTH,202510,SO
65851,RW,MDJ,28984,KC,A,A,MDJ,PR,202510,FR
65852,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,SO
65853,RW,MDJ,28984,KC,A-,B,MDJ,FM,202510,SO
65854,WW,MDJ,28984,KC,W,D+,MDJ,JNL,202510,FR
65855,RW,MDJ,28984,KC,A-,,MDJ,FM,202510,SR
65856,RW,MDJ,28984,KC,B-,B-,MDJ,FD,202510,SO
65857,RW,MDJ,28984,KC,A,,MDJ,COMM,202510,SO
65858,RW,MDJ,28984,KC,A,A,MDJ,OTH,202510,JR
65859,RW,MDJ,28984,KC,D,C-,MDJ,COMM,202510,SO
65860,RW,MDJ,28984,KC,A,A-,MDJ,FM,202510,JR
65861,RW,MDJ,28984,KC,A,A,MDJ,FM,202510,JR
65862,RW,MDJ,28984,KC,A,A,MDJ,JNL,202510,SO
65863,RW,MDJ,28984,KC,B,A,MDJ,OTH,202510,FR
65864,W8,MDJ,28984,KC,,,MDJ,JNL,202510,JR
65865,RW,MDJ,28984,KC,A-,C,MDJ,COMM,202510,SO
65866,RW,MDJ,28984,KC,B,,MDJ,PR,202510,FR
65867,RW,MDJ,28984,KC,A,,MDJ,OTH,202510,SO
65868,RW,MDJ,28984,KC,B+,A,MDJ,JNL,202510,FR
65869,RW,MDJ,28984,KC,A,A-,MDJ,OTH,202510,SR
65870,RW,MDJ,28984,KC,B+,C-,MDJ,OTH,202510,SO
65871,RW,MDJ,28984,KC,,F,MDJ,OTH,202510,FR
65872,RW,MDJ,28984,KC,B,B+,MDJ,FM,202510,JR
